stateDist,state,senate,district,2022 District Description,Notes,competitiveness,piv2022,biden2020Pct,trump2020Pct,clinton2016Pct,trump2016Pct,incumbentMember,incumbentParty,district_jungleElec,samePartyGen2022,demCand,demCand2,repCand,repCand2,thirdCand,thirdParty,winner2022,demPct,demPct2Party,demPct2ndDem,repPct2ndRep...27,repPct_incomplete,repPct2ndRep...29,thirdPct,demCong2022_count,dem2Cong2022_count,repCong2022_count,rep2Cong2022_count,otherCong2022_count,primaryDate,demRunoff,repRunoff,primaryNotes,demGovCand,demGovCand2,repGovCand,repGovCand2,thirdGovCand,thirdGovParty,demGovCandPctByDistrict2022,repGovCandPctByDistrict2022,govCandResultsByDistrictSources,demSenateCand,demSenateCand2,repSenateCand,repSenateCand2,thirdSenateCand,thirdSenateParty,demSenCandPctByDistrict2022,repSenCandPctByDistrict2022,demSenCandPctByDistrictSpecialElections2022,repSenCandPctByDistrictSpecialElections2022,senCandResultsByDistrictSources,CHECKrepReceipts,CHECKdemReceipts,whitePct,hispPct,blackPct,asianPct,nativePct,pacificPct,whitePct_acs,hispPct_acs,blackPct_acs,asianPct_acs,nativePct_acs,pacificPct_acs,baPct,baRank_acs,whiteBAPct,nonCollWhitePct,medianIncome,dem_candStem,dem_partyLeader,dem_candidate,dem_inc,dem_thetaStart,dem_primaryPct,dem_webIdeal,dem_twIdeal,dem_avgIdeal,dem_receipt,dem_itemized,dem_Individual_Unitemized_Contribution,dem_Individual_Contribution,dem_followersCampaign,dem_followersOfficial,dem_screenName,dem_officialScreenName,rep_candStem,rep_candidate,rep_partyLeader,rep_inc,rep_thetaStart,rep_primaryPct,rep_webIdeal,rep_twIdeal,rep_avgIdeal,rep_receipt,rep_Itemized,rep_Individual_Unitemized_Contribution,rep_Individual_Contribution,rep_followersCampaign,rep_followersOfficial,rep_screenName,rep_officialScreenName,onePartyGeneral,house_cand_dem_gender,house_cand_rep_gender,rep_man_vs_dem_woman,dem_man_vs_rep_woman,probCon_dem,probCon_rep,UtahDum,trump2016Pct2Party,trump2020Pct2Party,dem_followers,rep_followers,moneyOutlier,Sen_Total_Receipt_Republican,Sen_Total_Receipt_Democrat,Sen_Total_Disbursement_Republican,Sen_Total_Disbursement_Democrat,Sen_Coverage_Start_Date_Republican,Sen_Coverage_Start_Date_Democrat,Sen_Coverage_End_Date_Republican,Sen_Coverage_End_Date_Democrat,Sen_Individual_Itemized_Contribution_Republican,Sen_Individual_Itemized_Contribution_Democrat,Sen_Individual_Unitemized_Contribution_Republican,Sen_Individual_Unitemized_Contribution_Democrat,Sen_Individual_Contribution_Republican,Sen_Individual_Contribution_Democrat,Sen_Total_Contribution_Republican,Sen_Total_Contribution_Democrat,Sen_Other_Receipts_Republican,Sen_Other_Receipts_Democrat,senState
VA-06,Virginia,FALSE,6,"Shenandoah Valley: Roanoke, Harrisonburg",NA,6,R+14,38.44131,59.95317,34.3,59.9,Ben Cline,Republican,0,0,Jennifer Lewis,NA,Ben Cline,NA,Write-ins,NA,Ben Cline,35.4223129756822,35.4998102410311,NA,NA,64.5,NA,0.2,95410,NA,173352,NA,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,945271.66,140587.9,80.8760826169419,6.38111649464172,8.66382626095866,2.14427612212353,1.96151801644823,0.121731673200242,85.8828787496593,3.35541496596336,8.49434641358283,1.44763639626401,0.662448978900839,0.0545127961170637,26.0160729198264,299,27.3534256332636,62.3909693791653,6.222899999999999,VA-06-lewis_jennifer-,0,Jennifer Lewis,0,-0.940019875808762,100,NA,-1.09,-1.09,0.1430239,0.0964224,0.0466015,0.14270415,FALSE,FALSE,@JenniferForVA,NA,VA-06-cline_ben-,Ben Cline,0,1,1.15327285270645,82.2,1.19,0.92,0.99,0.9932515,0.90954535,0.083706150000000007,0.62406841,FALSE,FALSE,@Cline4Virginia,@RepBenCline,0,F,M,1,0,0.13785657203203547,0.8389129404891691,FALSE,0.6358811040339704,0.6093143639765157,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA-07,Virginia,FALSE,7,"Northern Virginia exurbs: Woodbridge, Culpeper",NA,3,D+1,52.60743,45.81071,48.1,45.9,Abigail Spanberger,Democrat,0,0,Abigail Spanberger,NA,Yesli Vega,NA,Write-ins,NA,Abigail Spanberger,52.2095564134314,52.3309593601589,NA,NA,47.7,NA,0.2,143357,NA,130586,NA,637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6516802.81,8427042.17,54.1518293474769,15.3201443520221,22.4405197219583,6.66483264870924,2.56101811918611,0.304834289073126,62.0061506646747,9.67798343350021,22.1925713047544,4.71259517754437,0.826424289423366,0.0931342920463315,35.3824117334908,148,38.1611769229984,38.3438738063873,10.2189,VA-07-spanberger_abigail-,0,Abigail Spanberger,1,-0.368825120773254,100,-0.27,-0.28,-0.27,9.08320129,7.62131854,1.46188275,6.88363777,FALSE,FALSE,@SpanbergerVA07,@RepSpanberger,VA-07-vega_yesli-,Yesli Vega,0,0,1.49841747679315,28.9,0.98,1.03,0.99,3.67937194,2.88538846,0.79398348,2.5874811,FALSE,FALSE,@yestoyesli,NA,0,F,F,0,0,0.3935801268019605,0.8389129404891691,FALSE,0.48829787234042554,0.46547018669525764,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA-08,Virginia,FALSE,8,"DC Beltway: Arlington, Alexandria",NA,0,D+26,77.35496,21.33202,72.3,20.7,Don Beyer,Democrat,0,0,Donald Beyer,NA,Karina Lipsman,NA,Teddy Fikre,Independent,Don Beyer,73.5358643513182,74.810194099467,NA,NA,24.8,NA,1.5,197760,NA,66589,NA,4581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342703.43,2250089.26,52.1733236066907,18.4062723933351,13.9865139669854,14.509428602785,1.935268332677,0.233859045454839,62.4516218474774,11.3544727407162,13.8443349905458,11.4135855479777,0.527779168415661,0.0878027365186215,63.8781003826244,4,78.596202609532,13.3670186072953,11.633199999999999,VA-08-beyer_don-,0,Don Beyer,1,-0.89926862858792,77.4,-1.05,-1.13,-1.1,2.12179123,1.97496245,0.14682878,1.43724364,FALSE,FALSE,@DonBeyerVA,@RepDonBeyer,VA-08-lipsman_karina-,Karina Lipsman,0,0,0.991787533242372,61.5,0.78,0.84,0.81,0.29098109,0.24192115,0.04905994,0.27716316,FALSE,FALSE,@KarinaCongress,NA,0,M,F,0,1,0.13566606094638264,0.7910299121283983,FALSE,0.2225806451612903,0.21615840306390974,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA-09,Virginia,FALSE,9,"Southwest: Blacksburg, Bristol",NA,6,R+23,28.46588,70.33837,27.2,68.4,Morgan Griffith,Republican,0,0,Taysha DeVaughan,NA,Morgan Griffith,NA,Write-ins,NA,Morgan Griffith,26.5393566435815,26.5986931685426,NA,NA,73.4,NA,0.2,66027,NA,182207,NA,555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,821594.12,55893.15,86.9674522026446,2.45623130109992,6.41009225311206,2.15892269351605,1.73606990499866,0.0908789966459092,90.445042382377,1.49721290229565,6.23708117138026,1.11264513358794,0.626372197035349,0.0405880407886303,22.1460734316987,375,22.1369549878416,70.4232640614559,5.0037,VA-09-devaughan_taysha-,0,Taysha DeVaughan,0,-0.940019875808762,NA,NA,-0.97,-0.97,0.05862665,0.03106225,0.0275644,0.0542119,FALSE,FALSE,@DeV4Congress,NA,VA-09-griffith_morgan-,Morgan Griffith,0,1,0.950665831487415,100,0.97,0.79,0.91,0.81306846,0.76461655,0.04845191,0.29197875,FALSE,FALSE,@MorganGriffith,@RepMGriffith,0,F,M,1,0,0.16602324606352964,0.8185887451082028,FALSE,0.7154811715481172,0.7118961987971165,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA-10,Virginia,FALSE,10,"DC suburbs: Loudoun County, Manassas",NA,1,D+6,58.28391,40.2276,50.5,42.9,Jennifer Wexton,Democrat,0,0,Jennifer Wexton,NA,Hung Cao,NA,Write-ins,NA,Jennifer Wexton,53.1522252988452,53.2550885075516,NA,NA,46.7,NA,0.2,157405,NA,138163,NA,572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5234923.65,3666383.03,55.8287007437114,16.039183781552,9.89559469907476,16.9335886121046,1.87922573182141,0.20696395377805,65.5660102903406,10.4052548895742,10.3312774817758,12.6360062174271,0.565428445560109,0.0637951241407399,52.6066108435829,23,56.5019006165373,28.5199683178637,14.0815,VA-10-wexton_jennifer-,0,Jennifer Wexton,1,-0.63659218901751,100,-0.77,-0.57,-0.69,3.87920728,3.3997613,0.47944598,2.6345033,FALSE,FALSE,@JenniferWexton,@RepWexton,VA-10-cao_hung-,Hung Cao,0,0,0.991787533242372,52.8,0.76,0.95,0.84,3.3049026,2.0531841,1.2517185,3.10174072,FALSE,FALSE,@HungCaoCongress,NA,0,F,M,1,0,0.24509709367430943,0.7995458067395503,FALSE,0.45931477516059954,0.4083543131152898,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA-11,Virginia,FALSE,11,DC suburbs: Fairfax County,NA,0,D+18,69.95105,28.66575,63.4,29.5,Gerry Connolly,Democrat,0,0,Gerry Connolly,NA,James Myles,NA,Write-ins,NA,Gerry Connolly,66.697278113046,66.8884857214082,NA,NA,33.1,NA,0.3,193190,NA,95634,NA,828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332013.96,2120038.24,51.2472997072858,12.8430632021381,9.44866923294332,25.4106015103458,1.42787016116636,0.219990182256329,60.4990195964682,9.32060162356372,9.13399621761478,20.0385199967513,0.581474047345562,0.0603325250321967,65.422201209161,2,73.3585017141522,16.1178452687478,13.9003,VA-11-connolly_gerry-,0,Gerry Connolly,1,-0.840217335971316,100,-1.23,-1.13,-1.2,2.10143862,1.78768592,0.3137527,1.24702145,FALSE,FALSE,@ElectConnolly,@GerryConnolly,VA-11-myles_james-,James Myles,0,0,0.991787533242372,40.2,0.84,1.07,0.88,0.23527348,0.16684365,0.06842983,0.22126164,FALSE,FALSE,@Myles11CD,NA,0,M,M,0,0,0.11506967022170828,0.8105703452232879,FALSE,0.317545748116254,0.2906781603134557,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VT-00,Vermont,FALSE,0,Entire state,NA,0,D+16,66.43757,30.83675,55.7,29.8,OPEN (Welch),Democrat,0,0,Becca Balint,NA,Liam Madden,NA,Ericka Redic,Libertarian,Becca Balint,62.5807549658542,69.2429312921994,NA,NA,27.9,NA,4.5,176494,NA,78397,NA,27135,NA,NA,NA,NA,Brenda Siegel,NA,Phil Scott,NA,Kevin Hoyt,Independent Party,NA,NA,NA,Peter Welch,NA,Gerald Malloy,NA,Dawn Ellis,Independent Party,68.5,28,NA,NA,NA,0,3802669.43,90.4027211610694,2.11885250590106,1.72322405726031,2.22409920645513,2.43668991500185,0.0987641139257401,94.6379565125607,1.63977602862973,1.18278597062638,1.35428289956472,1.13754938327453,0.0299566734018919,39.65898269353,99,39.5666657039155,57.1928726302189,7.243099999999999,VT-00-balint_becca-,0,Becca Balint,0,-1.55595972751395,60.3,-1.28,-1.24,-1.27,1.89899583,1.68713529,0.21186054000000001,1.60280688,FALSE,FALSE,@beccabalintvt,NA,VT-00-madden_liam-,Liam Madden,0,0,0.991787533242372,41.4,0.97,1.36,0.99,0.04765985,0.037855,0.00980485,0.04765985,FALSE,FALSE,@LiamAwakening,NA,0,F,M,1,0,0.10204231507481912,0.8389129404891691,FALSE,0.3485380116959064,0.3170081271192644,0,0,FALSE,397262.11,5390836.54,397918.33,3431166.48,01/01/2022,10/01/2021,12/31/2022,12/31/2022,248030,1903633.37,37261.89,230540.2,285291.89,2134173.57,300262.11,3138049.56,0,17240.44,VT-Sen03
WA-01,Washington,FALSE,1,"Seattle suburbs: Redmond, Bellevue, Bothell",NA,0,D+13,63.96948,33.33658,58.9,33.1,Suzan DelBene,Democrat,0,0,Suzan DelBene,NA,Vincent Cavaleri,NA,Write-ins,NA,Suzan DelBene,63.4817429643789,63.5622256139089,NA,NA,36.4,NA,0.1,181992,NA,104329,NA,363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Patty Murray,NA,Tiffany Smiley,NA,NA,NA,62.4,37.3,NA,NA,Washington Secretary of State,180778.83,2360423.5,62.9296940149025,8.4773859441939,3.49668374352037,21.7405587348865,2.44242247608202,0.808637597268153,76.1152195855602,5.97833299151898,3.02143779179887,12.3664410691953,1.37570222742316,0.402938799145866,48.0490404129329,42,44.1541485024349,42.5071924967975,12.0671,WA-01-delbene_suzan-,0,Suzan DelBene,1,-0.995990573390979,62,-1.01,-0.8,-0.9,2.50276372,2.37089271,0.13187101,1.08164046,FALSE,FALSE,@SuzanDelBene,@RepDelBene,WA-01-cavaleri_vincent-,Vincent Cavaleri,0,0,0.991787533242372,19.9,0.76,1.04,0.8,0.18584778,0.15800894,0.02783884,0.17226878,FALSE,FALSE,@cavalerifor,NA,0,F,M,1,0,0.1840601253467595,0.7881446014166034,FALSE,0.3597826086956522,0.3425951066151481,0,0,FALSE,21007197.75,16112355.03,20812701.2,19036980.2,03/17/2021,01/01/2021,12/31/2022,12/31/2022,12337897.9,8154376.77,7824194.98,3837774.86,20162092.88,11992151.63,20629001.13,14582033.21,0,1750.39,WA-Sen03
WA-02,Washington,FALSE,2,"Northwest: Bellingham, Everett",NA,0,D+9,60.14432,37.21924,55,37,Rick Larsen,Democrat,0,0,Rick Larsen,NA,Dan Matthews,NA,Write-ins,NA,Rick Larsen,60.0669383261867,60.1752071505863,NA,NA,39.8,NA,0.2,202980,NA,134335,NA,608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Patty Murray,NA,Tiffany Smiley,NA,NA,NA,59.1,40.7,NA,NA,Washington Secretary of State,85675.48,1774690.61,72.5448286942593,10.0931709779139,3.47756090356861,8.97904667312583,4.10919554220446,0.907366203651861,80.2608821371773,6.96488907689919,2.70199356362215,6.51830512286414,2.79052499495764,0.243282945383604,32.8256658274057,182,34.7466337500369,52.3729273764235,7.740399999999999,WA-02-larsen_rick-,0,Rick Larsen,1,-1.12122003876757,45.9,-0.88,-0.69,-0.73,1.69722923,1.59696404,0.10026519,0.61200265,FALSE,FALSE,@larsenrick,@RepRickLarsen,WA-02-matthews_dan-,Dan Matthews,0,0,0.991787533242372,17,1.03,NA,1.03,0.14552916,0.13567439,0.00985477,0.04186692,FALSE,FALSE,@Dan2Congress,NA,0,M,M,0,0,0.2326950923008974,0.8484949972116563,FALSE,0.40217391304347827,0.3822707386623907,0,0,FALSE,21007197.75,16112355.03,20812701.2,19036980.2,03/17/2021,01/01/2021,12/31/2022,12/31/2022,12337897.9,8154376.77,7824194.98,3837774.86,20162092.88,11992151.63,20629001.13,14582033.21,0,1750.39,WA-Sen03
WA-03,Washington,FALSE,3,"Southwest: Vancouver, Longview, Centralia",NA,4,R+5,46.62787,50.83016,42.4,50,Jaime Herrera Beutler,Republican,0,0,Marie Gluesenkamp Perez,NA,Joe Kent,NA,Write-ins,NA,Marie Gluesenkamp,50.1358835873267,50.4133660797676,NA,NA,49.3,NA,0.6,160314,NA,157685,NA,1760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Patty Murray,NA,Tiffany Smiley,NA,NA,NA,46.1,53.7,NA,NA,Washington Secretary of State,8210064.09,3379453.18,78.3639348402576,8.89539925074715,2.52641326766848,5.10064402070969,3.8775939723029,1.16142610598981,85.5579038139442,5.53840937943945,2.05262760286631,3.81007482693622,2.15212660695498,0.340139188051275,26.7538521552565,291,26.8893439365676,62.5519447924951,7.9251,WA-03-perez_marie-,0,Marie Perez,0,-0.940019875808762,31.1,-1.01,-0.95,-0.99,3.92409395,2.841551,1.08254295,3.61083918,FALSE,FALSE,@MGPforCongress,NA,WA-03-kent_joe-,Joe Kent,0,0,1.49841747679315,22.8,1.07,1.47,1.37,3.81639001,2.58121422,1.23517579,3.09825038,FALSE,FALSE,@joekent16jan19,NA,0,F,M,1,0,0.1610870595108309,0.9146565491780331,FALSE,0.5411255411255411,0.5215594856575697,0,0,FALSE,21007197.75,16112355.03,20812701.2,19036980.2,03/17/2021,01/01/2021,12/31/2022,12/31/2022,12337897.9,8154376.77,7824194.98,3837774.86,20162092.88,11992151.63,20629001.13,14582033.21,0,1750.39,WA-Sen03
WA-04,Washington,FALSE,4,"Central: Yakima, Tri-Cities",NA,6,R+11,40.27667,57.2269,35.6,57.3,Dan Newhouse,Republican,0,0,Doug White,NA,Dan Newhouse,NA,Write-ins,NA,Dan Newhouse,31.1982951461965,31.9479146429072,NA,NA,66.5,NA,2.1,70710,NA,150619,NA,5318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Patty Murray,NA,Tiffany Smiley,NA,NA,NA,34.2,65.6,NA,NA,Washington Secretary of State,3161334.88,702046.38,56.7841874589449,34.3436029419683,1.51082777855551,2.58786240662768,5.31356227273869,0.383360434187997,69.6994428177317,23.1214362148939,1.47228956981709,1.86103652832253,3.38910944171075,0.168218253959641,22.5045310352008,367,28.6540928661146,49.7276997455745,6.6812000000000005,WA-04-white_doug-,0,Doug White,0,-0.940019875808762,25.2,-0.97,-0.99,-0.98,0.77433386,0.59076995,0.18356391,0.75939791,FALSE,FALSE,@DougCongress,NA,WA-04-newhouse_dan-,Dan Newhouse,0,1,0.685953140447466,25.5,0.56,0.61,0.6,2.14829538,2.06900107,0.07929431,0.95208992,FALSE,FALSE,@Newhouse4Rep,@RepNewhouse,0,M,M,0,0,0.16354305932769234,0.7257468822499265,FALSE,0.6167922497308934,0.5869210737617094,0,0,FALSE,21007197.75,16112355.03,20812701.2,19036980.2,03/17/2021,01/01/2021,12/31/2022,12/31/2022,12337897.9,8154376.77,7824194.98,3837774.86,20162092.88,11992151.63,20629001.13,14582033.21,0,1750.39,WA-Sen03
WA-05,Washington,FALSE,5,"Eastern Washington: Spokane, Walla Walla",NA,6,R+8,43.54698,53.51315,38.7,52.7,Cathy McMorris Rodgers,Republican,0,0,Natasha Hill,NA,Cathy McMorris Rodgers,NA,Write-ins,NA,Cathy McMorris Rodgers,40.246872298947,40.345251760569,NA,NA,59.5,NA,0.2,127585,NA,188648,NA,773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Patty Murray,NA,Tiffany Smiley,NA,NA,NA,42.2,57.6,NA,NA,Washington Secretary of State,6012729.45,530576.08,81.1223201786165,7.06040110028819,2.65564192766818,3.73347190757055,4.33705669631587,0.874886479504018,86.7773088254244,5.33405353117592,2.10393090337169,2.481505213491,2.72121812286081,0.272192419917707,30.3455832671202,223,31.2768831456219,59.6360713471809,6.2811,WA-05-hill_natasha-,0,Natasha Hill,0,-0.940019875808762,30.1,-1.07,-1.33,-1.21,0.37749911,0.24427757,0.13322154,0.34714401,FALSE,FALSE,@VoteNatashaHill,NA,WA-05-mcmorrisrodgers_cathy-,Cathy McMorris Rodgers,0,1,0.843762629336666,51.6,0.67,0.92,0.81,6.41691326,5.95671866,0.4601946,2.386908,FALSE,FALSE,@TeamCMR,@cathymcmorris,0,F,F,0,0,0.11313944644397728,0.7910299121283983,FALSE,0.5765864332603938,0.5513401846875746,0,0,FALSE,21007197.75,16112355.03,20812701.2,19036980.2,03/17/2021,01/01/2021,12/31/2022,12/31/2022,12337897.9,8154376.77,7824194.98,3837774.86,20162092.88,11992151.63,20629001.13,14582033.21,0,1750.39,WA-Sen03
WA-06,Washington,FALSE,6,"Bremerton, Olympic Peninsula, parts of Tacoma",NA,0,D+6,57.10178,39.88776,51.6,39.7,Derek Kilmer,Democrat,0,0,Derek Kilmer,NA,Elizabeth Kreiselmaier,NA,Write-ins,NA,Derek Kilmer,59.9960330350444,60.0666543872171,NA,NA,39.9,NA,0.1,208710,NA,138754,NA,409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Patty Murray,NA,Tiffany Smiley,NA,NA,NA,57.1,42.7,NA,NA,Washington Secretary of State,406801.27,2720411.85,75.2305349178009,7.42351232185938,4.84251313457096,6.58376368651091,4.88634836529786,1.43712364094786,80.8763379221173,5.50262260843494,4.32785756996036,4.70928142743492,3.40692082431164,0.616683503375576,31.5260858978994,200,33.392160697645,53.8699811967935,7.787999999999999,WA-06-kilmer_derek-,0,Derek Kilmer,1,-0.959338046939293,50.4,-0.78,-0.53,-0.64,2.63762809,2.47442665,0.16320144,1.37621889,FALSE,FALSE,@DerekKilmer,@RepDerekKilmer,WA-06-kreiselmaier_elizabeth-,Elizabeth Kreiselmaier,0,0,0.991787533242372,23.8,1,1.24,1.06,0.42618656,0.33262448,0.09356208,0.39840372,FALSE,FALSE,@cleanupthehouse,NA,0,M,F,0,1,0.26108629969286157,0.8554277003360904,FALSE,0.4348302300109529,0.4112583686859428,0,0,FALSE,21007197.75,16112355.03,20812701.2,19036980.2,03/17/2021,01/01/2021,12/31/2022,12/31/2022,12337897.9,8154376.77,7824194.98,3837774.86,20162092.88,11992151.63,20629001.13,14582033.21,0,1750.39,WA-Sen03
WA-07,Washington,FALSE,7,Seattle,NA,0,D+36,86.77525,11.27009,83.4,11,Pramila Jayapal,Democrat,0,0,Pramila Jayapal,NA,Cliff Moon,NA,Write-ins,NA,Pramila Jayapal,85.3888826385343,85.7455714720239,NA,NA,14.2,NA,0.5,295998,NA,49207,NA,1442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Patty Murray,NA,Tiffany Smiley,NA,NA,NA,87.1,12.7,NA,NA,Washington Secretary of State,25331.18,2612289.55,64.4998820512663,8.51451994865401,5.97678401289164,18.1575182360997,2.44965733595169,0.768504930869788,74.3943545298417,5.88774567656045,5.00962689916798,12.4101215016923,1.43025740474049,0.254579925792291,63.1913981331838,6,66.8964576981235,24.6271666219941,11.103299999999999,WA-07-jayapal_pramila-,0,Pramila Jayapal,1,-1.55595972751395,84.9,-1.4,-1.83,-1.64,2.77243629,1.96041047,0.81202582,2.41781207,FALSE,FALSE,@PramilaJayapal,@RepJayapal,WA-07-moon_cliff-,Cliff Moon,0,0,0.991787533242372,7.6,0.94,NA,0.94,0.00801918,0.00578918,0.00223,0.00457118,FALSE,FALSE,NA,NA,0,F,M,1,0,0.05050258347410374,0.8263912196613754,FALSE,0.11652542372881355,0.11494773744473731,0,0,FALSE,21007197.75,16112355.03,20812701.2,19036980.2,03/17/2021,01/01/2021,12/31/2022,12/31/2022,12337897.9,8154376.77,7824194.98,3837774.86,20162092.88,11992151.63,20629001.13,14582033.21,0,1750.39,WA-Sen03
WA-08,Washington,FALSE,8,"Seattle exurbs: Issaquah, Sammamish, Wenatchee",NA,3,D+1,52.03794,45.31639,47.7,44.5,Kim Schrier,Democrat,0,0,Kim Schrier,NA,Matt Larkin,NA,Write-ins,NA,Kim Schrier,53.2686779471369,53.4370811304589,NA,NA,46.4,NA,0.3,179003,NA,155976,NA,1059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Patty Murray,NA,Tiffany Smiley,NA,NA,NA,50.6,49.2,NA,NA,Washington Secretary of State,4666550.58,8704337.52,72.7772827511706,8.84270424434666,2.89556161819802,11.2344281639941,3.21757738183294,0.955210221936292,82.3659404290136,5.81831250585444,2.2362537683495,6.9414096924721,1.8529669838102,0.331672105324532,38.538854508452,111,37.3079399196022,51.6369048595419,11.158900000000001,WA-08-schrier_kim-,0,Kim Schrier,1,-0.488963957476,47.9,-0.5,-0.32,-0.4,9.64076733,8.48039445,1.16037288,7.7014855,FALSE,FALSE,@DrKimSchrier,@RepKimSchrier,WA-08-larkin_matt-,Matt Larkin,0,0,0.991787533242372,17,0.82,0.92,0.84,2.81055279,2.64383404,0.16671875,1.16666821,FALSE,FALSE,@MattLarkin4WA,NA,0,F,M,1,0,0.3445782583896758,0.7995458067395503,FALSE,0.482646420824295,0.4654789365814545,0,0,FALSE,21007197.75,16112355.03,20812701.2,19036980.2,03/17/2021,01/01/2021,12/31/2022,12/31/2022,12337897.9,8154376.77,7824194.98,3837774.86,20162092.88,11992151.63,20629001.13,14582033.21,0,1750.39,WA-Sen03
WA-09,Washington,FALSE,9,"Seattle suburbs: Renton, Kent, Auburn",NA,0,D+21,71.54505,26.3443,68.7,24.9,Adam Smith,Democrat,0,0,Adam Smith,NA,Doug Basler,NA,Write-ins,NA,Adam Smith,71.6061839164804,71.7470767868258,NA,NA,28.2,NA,0.2,171746,NA,67631,NA,471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Patty Murray,NA,Tiffany Smiley,NA,NA,NA,70.8,28.9,NA,NA,Washington Secretary of State,168743.75,1483345.08,44.3752643319761,12.2951893653545,13.2652773516217,26.6881172929089,2.76530637630922,2.19410052493221,54.9515757801226,7.29695146131173,12.6432388015159,21.0159887820971,1.76547060819512,1.32129234819651,38.5990678348558,109,44.3274352780654,30.5929515919117,8.8622,WA-09-smith_adam-,0,Adam Smith,1,-1.12122003876757,55.4,-1.11,-0.94,-1.03,1.38677573,1.34552654,0.04124919,0.64300887,FALSE,FALSE,@electadamsmith,@RepAdamSmith,WA-09-besler_doug-,Doug Basler,0,0,0.991787533242372,20.6,0.97,NA,0.97,0.13396228,0.11705328,0.016909,0.12272828,FALSE,FALSE,@dougbasler,NA,1,M,M,0,0,0.15150500278834367,0.8339767539364704,FALSE,0.266025641025641,0.26912324987345404,0,0,FALSE,21007197.75,16112355.03,20812701.2,19036980.2,03/17/2021,01/01/2021,12/31/2022,12/31/2022,12337897.9,8154376.77,7824194.98,3837774.86,20162092.88,11992151.63,20629001.13,14582033.21,0,1750.39,WA-Sen03
