row,candidate,chamber,incumbent,stateDist,candStem,lname,generalElec,party,nominateAdj,duckM,fname,state,candStemDIME,recipient.cfscore,dwdime,recipient.cfscore.dyn,district,gen.vote.pct,...1,avgIdeal,idealTwitter,idealWeb,twWeight,liberal,conservative,moderate,thetaExternal,thetaStart,sigmaStart,idealWebLibcon,seThetaWebLibcon,wordCountWebLibcon,idealTwitterLibcon,seThetaTwitterLibcon,wordCountTwitterLibcon,partyLeader,followersCampaign,followersOfficial,house,rep,webIdeal,twIdeal,prob,diff,year
1139,Elaine Luria,House,1,VA-02,VA-02-luria_elaine-,luria,1,D,-0.202,-0.262529483,elaine,VA,VA-02-luria_elaine-,-0.823,-0.684,-0.816,VA02,48.29554843,9,-0.43,-0.36,-0.53,0.56,0,0,0,-0.58,-0.581613399,0.5,-0.53,0.037,1679,-0.36,0.0112,24111,0,NA,NA,1,0,-0.53,-0.36,0.33,-0.393,2022
1140,Jennifer Kiggans,House,0,VA-02,VA-02-kiggans_jennifer-,kiggans,1,R,NA,NA,jennifer,VA,VA-02-kiggans_jennifer-,1.37,0.618,1.349,VA02,NA,2392,0.79,0.83,0.78,0.27,0,0,0,NA,0.991787533,0.5,0.78,0.0346,1334,0.83,0.0169,5649,0,NA,NA,1,1,0.78,0.83,0.79,0.58,2022
1141,Bobby Scott,House,1,VA-03,VA-03-scott_bobby-,scott,1,D,-0.45,-1.083942492,robert,VA,VA-03-scott_robert-,-0.651,-1.255,-0.755,VA03,67.36170397,228,-0.94,-0.82,-1.02,0.41,0,0,0,-0.77,-0.767930409,0.5,-1.02,0.038,2051,-0.82,0.0158,16047,0,NA,NA,1,0,-1.02,-0.82,0.17,0.289,2022
1142,Terry Namkung,House,0,VA-03,VA-03-namkung_terry-,namkung,1,R,NA,NA,terry,VA,VA-03-namkung_terry-,1.594,1.3,1.594,VA03,32.63829603,2394,1.08,1.35,0.94,0.34,0,0,0,NA,0.991787533,0.5,0.94,0.044,725,1.35,0.0172,4160,0,NA,NA,1,1,0.94,1.35,0.86,0.514,2022
1143,Donald McEachin,House,1,VA-04,VA-04-mceachin_donald-,mceachin,1,D,-0.379,-1.095117599,aston,VA,VA-04-mceachin_aston-,-0.672,-1.053,-0.651,VA04,65.03616892,93,-0.89,-0.83,-1.12,0.81,0,0,0,-0.86,-0.855489222,0.5,-1.12,0.0816,400,-0.83,0.0151,18948,0,NA,NA,1,0,-1.12,-0.83,0.19,0.218,2022
1144,Leon Benjamin,House,0,VA-04,Va-04-benjamin_leon-,benjamin,1,R,NA,NA,leon,VA,VA-04-benjamin_leon-,1.452,1.483,1.465,VA04,34.96383108,2395,1.25,1.46,1.03,0.5,0,0,0,NA,0.991787533,0.5,1.03,0.0473,705,1.46,0.0115,8011,0,NA,NA,1,1,1.03,1.46,0.89,0.202,2022
1145,Bob Good,House,1,VA-05,VA-05-good_bob-,good,1,R,0.8,NA,robert,VA,VA-05-good_robert-,1.488,1.766,1.471,VA05,NA,477,1.42,1.36,1.44,0.24,0,1,0,1.5,1.498417477,0.5,1.44,0.0189,2390,1.36,0.0117,8544,0,NA,NA,1,1,1.44,1.36,0.92,0.068,2022
1146,Joshua Throneburg,House,0,VA-05,VA-05-throneburg_joshua-,throneburg,1,D,NA,NA,joshua,VA,VA-05-throneburg_joshua-,-0.955,-0.953,-0.955,VA05,NA,1216,-1.06,NA,-1.06,0,0,0,0,NA,-0.940019876,0.5,-1.06,0.0738,500,NA,NA,NA,0,NA,NA,1,0,-1.06,NA,0.14,0.105,2022
1147,Ben Cline,House,1,VA-06,VA-06-cline_ben-,cline,1,R,0.716,2.370371298,benjamin,VA,VA-06-cline_benjamin-,1.234,1.418,1.284,VA06,64.50018976,161,0.99,0.92,1.19,0.74,0,0,0,1.15,1.153272853,0.5,1.19,0.0461,623,0.92,0.0089,20210,0,NA,NA,1,1,1.19,0.92,0.84,0.244,2022
1148,Jennifer Lewis,House,0,VA-06,VA-06-lewis_jennifer-,lewis,1,D,NA,NA,jennifer,VA,VA-06-lewis_jennifer-,-1.046,-0.996,-1.049,VA06,35.49981024,1217,-1.09,-1.09,NA,1,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,-1.09,0.077,658,0,NA,NA,1,0,NA,-1.09,0.14,0.044,2022
1149,Abigail Spanberger,House,1,VA-07,VA-07-spanberger_abigail-,spanberger,1,D,-0.175,-0.17968628,abigail,VA,VA-07-spanberger_abigail-,-0.933,-0.644,-0.92,VA07,52.33095936,1,-0.27,-0.28,-0.27,0.42,0,0,1,-0.37,-0.368825121,0.5,-0.27,0.0149,4104,-0.28,0.009,33738,0,NA,NA,1,0,-0.27,-0.28,0.39,-0.663,2022
1150,Yesli Vega,House,0,VA-07,VA-07-vega_yesli-,vega,1,R,NA,NA,yesli,VA,VA-07-vega_yesli-,1.454,1.712,1.453,VA07,NA,1341,0.99,1.03,0.98,0.18,0,1,0,1.5,1.498417477,0.5,0.98,0.025,2326,1.03,0.016,5723,0,NA,NA,1,1,0.98,1.03,0.84,0.464,2022
1151,Don Beyer,House,1,VA-08,VA-08-beyer_don-,beyer,1,D,-0.386,-1.382382695,donald,VA,VA-08-beyer_donald-,-0.687,-1.113,-0.728,VA08,74.8101941,89,-1.1,-1.13,-1.05,0.59,0,0,0,-0.9,-0.899268629,0.5,-1.05,0.0376,2142,-1.13,0.0107,34982,0,NA,NA,1,0,-1.05,-1.13,0.14,0.413,2022
1152,Karina Lipsman,House,0,VA-08,VA-08-lipsman_karina-,lipsman,1,R,NA,NA,karina,VA,VA-08-lipsman_karina-,1.281,1.218,1.281,VA08,NA,2405,0.81,0.84,0.78,0.54,0,0,0,NA,0.991787533,0.5,0.78,0.0489,655,0.84,0.0138,8587,0,NA,NA,1,1,0.78,0.84,0.79,0.471,2022
1153,Morgan Griffith,House,1,VA-09,VA-09-griffith_morgan-,griffith,1,R,0.536,2.098789989,h morgan,VA,VA-09-griffith_h morgan-,1.11,1.127,1.17,VA09,NA,388,0.91,0.79,0.97,0.35,0,0,0,0.95,0.950665831,0.5,0.97,0.0341,1416,0.79,0.0137,8713,0,NA,NA,1,1,0.97,0.79,0.82,0.2,2022
1154,Taysha DeVaughan,House,0,VA-09,VA-09-devaughan_taysha-,devaughan,1,D,NA,NA,taysha,VA,VA-09-devaughan_taysha-,-1.061,-0.956,-1.061,VA09,26.59869317,535,-0.97,-0.97,NA,1,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,-0.97,0.0703,925,0,NA,NA,1,0,NA,-0.97,0.17,-0.091,2022
1155,Hung Cao,House,0,VA-10,VA-10-cao_hung-,cao,1,R,NA,NA,hung,VA,VA-10-cao_hung-,1.505,1.412,1.488,VA10,NA,2407,0.84,0.95,0.76,0.42,0,0,0,NA,0.991787533,0.5,0.76,0.0496,736,0.95,0.0162,5996,0,NA,NA,1,1,0.76,0.95,0.8,0.665,2022
1156,Jennifer Wexton,House,1,VA-10,VA-10-wexton_jennifer-,wexton,1,D,-0.336,-0.877832188,jennifer,VA,VA-10-wexton_jennifer-,-0.938,-1.013,-0.944,VA10,53.25508851,100,-0.69,-0.57,-0.77,0.4,0,0,0,-0.64,-0.636592189,0.5,-0.77,0.0304,3120,-0.57,0.0126,23159,0,NA,NA,1,0,-0.77,-0.57,0.25,-0.248,2022
1157,Gerry Connolly,House,1,VA-11,VA-11-connolly_gerry-,connolly,1,D,-0.306,-1.06281335,gerry,VA,VA-11-connolly_gerry-,-0.678,-0.828,-0.704,VA11,NA,109,-1.2,-1.13,-1.23,0.29,0,0,0,-0.84,-0.840217336,0.5,-1.23,0.0253,4117,-1.13,0.0146,18994,0,NA,NA,1,0,-1.23,-1.13,0.12,0.522,2022
1158,James Myles,House,0,VA-11,VA-11-myles_james-,myles,1,R,NA,NA,james,VA,VA-11-myles_james-,1.473,1.149,1.473,VA11,33.11151428,2413,0.88,1.07,0.84,0.2,0,0,0,NA,0.991787533,0.5,0.84,0.0424,873,1.07,0.0249,2374,0,NA,NA,1,1,0.84,1.07,0.81,0.593,2022
1159,Becca Balint,House,0,VT-00,VT-00-balint_becca-,balint,1,D,NA,NA,rebecca,VT,VT-00-balint_rebecca-,-1.049,-1.286,-1.059,VT01,NA,518,-1.27,-1.24,-1.28,0.36,1,0,0,-1.56,-1.555959728,0.5,-1.28,0.0292,3035,-1.24,0.0141,19022,0,NA,NA,1,0,-1.28,-1.24,0.1,0.221,2022
1160,Liam Madden,House,0,VT-00,VT-00-madden_liam-,madden,1,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,0.99,1.36,0.97,0.04,0,0,0,NA,0.991787533,0.5,0.97,0.016,7633,1.36,0.0208,3656,0,NA,NA,1,1,0.97,1.36,0.84,NA,2022
1161,Suzan DelBene,House,1,WA-01,WA-01-delbene_suzan-,delbene,1,D,-0.284,-1.371609128,suzan,WA,WA-01-delbene_suzan-,-0.936,-0.888,-0.869,WA01,63.56222561,116,-0.9,-0.8,-1.01,0.53,0,0,0,-1,-0.995990573,0.5,-1.01,0.0354,2185,-0.8,0.0119,28052,0,NA,NA,1,0,-1.01,-0.8,0.18,-0.036,2022
1162,Vincent Cavaleri,House,0,WA-01,WA-01-cavaleri_vincent-,cavaleri,1,R,NA,NA,vincent,WA,WA-01-cavaleri_vincent-,1.538,1.249,1.538,WA01,NA,2419,0.8,1.04,0.76,0.13,0,0,0,NA,0.991787533,0.5,0.76,0.0511,640,1.04,0.0398,1061,0,NA,NA,1,1,0.76,1.04,0.79,0.738,2022
1163,Dan Matthews,House,0,WA-02,WA-02-matthews_dan-,matthews,1,R,NA,NA,dan,WA,WA-02-matthews_dan-,1.422,0.902,1.51,WA02,NA,2425,1.03,NA,1.03,0,0,0,0,NA,0.991787533,0.5,1.03,0.026,2480,NA,NA,NA,0,NA,NA,1,1,1.03,NA,0.85,0.392,2022
1164,Rick Larsen,House,1,WA-02,WA-02-larsen_rick-,larsen,1,D,-0.365,-1.112573451,rick,WA,WA-02-larsen_rick-,-0.689,-1.015,-0.737,WA02,NA,94,-0.73,-0.69,-0.88,0.77,0,0,0,-1.12,-1.121220039,0.5,-0.88,0.0626,803,-0.69,0.0118,29881,0,NA,NA,1,0,-0.88,-0.69,0.23,0.041,2022
1165,Joe Kent,House,0,WA-03,WA-03-kent_joe-,kent,1,R,NA,NA,joseph,WA,WA-03-kent_joseph-,1.483,1.724,1.49,WA03,NA,1316,1.37,1.47,1.07,0.75,0,1,0,1.5,1.498417477,0.5,1.07,0.0402,1020,1.47,0.0056,34692,0,NA,NA,1,1,1.07,1.47,0.91,0.113,2022
1166,Marie Perez,House,0,WA-03,WA-03-perez_marie-,gluesenkamp-perez,1,D,NA,NA,marie,WA,WA-03-gluesenkamp-perez_marie-,-0.977,-0.524,-1.017,WA03,50.41336608,169,-0.99,-0.95,-1.01,0.32,0,0,0,NA,-0.940019876,0.5,-1.01,0.0521,1042,-0.95,0.0271,5377,0,NA,NA,1,0,-1.01,-0.95,0.16,0.013,2022
1167,Dan Newhouse,House,1,WA-04,WA-04-newhouse_dan-,newhouse,1,R,0.333,1.440952586,dan,WA,WA-04-newhouse_dan-,0.704,0.612,0.524,WA04,68.05208536,59,0.6,0.61,0.56,0.77,0,0,1,0.69,0.68595314,0.5,0.56,0.039,763,0.61,0.0073,27869,0,NA,NA,1,1,0.56,0.61,0.73,0.104,2022
1168,Doug White,House,0,WA-04,WA-04-white_doug-,white,1,D,NA,NA,doug,WA,WA-04-white_doug-,-1.031,-1.144,-1.031,WA04,31.94791464,1225,-0.98,-0.99,-0.97,0.59,0,0,0,NA,-0.940019876,0.5,-0.97,0.0584,803,-0.99,0.0183,12998,0,NA,NA,1,0,-0.97,-0.99,0.16,-0.051,2022
1169,Cathy McMorris Rodgers,House,1,WA-05,WA-05-mcmorrisrodgers_cathy-,mcmorris-rodgers,1,R,0.423,1.547870572,cathy,WA,WA-05-mcmorris-rodgers_cathy-,1.1,0.99,1.071,WA05,59.65474824,62,0.81,0.92,0.67,0.57,0,0,0,0.84,0.843762629,0.5,0.67,0.0318,1333,0.92,0.0087,19557,0,NA,NA,1,1,0.67,0.92,0.79,0.29,2022
1170,Natasha Hill,House,0,WA-05,WA-05-hill_natasha-,hill,1,D,NA,NA,natasha,WA,WA-05-hill_natasha-,-1.058,-1.092,-1.058,WA05,40.34525176,1227,-1.21,-1.33,-1.07,0.53,0,0,0,NA,-0.940019876,0.5,-1.07,0.0696,512,-1.33,0.0229,6332,0,NA,NA,1,0,-1.07,-1.33,0.11,0.152,2022
1171,Derek Kilmer,House,1,WA-06,WA-06-kilmer_derek-,kilmer,1,D,-0.31,-1.079652043,derek,WA,WA-06-kilmer_derek-,-0.768,-0.975,-0.816,WA06,60.06665439,107,-0.64,-0.53,-0.78,0.57,0,0,0,-0.96,-0.959338047,0.5,-0.78,0.0343,2366,-0.53,0.0099,35055,0,NA,NA,1,0,-0.78,-0.53,0.26,-0.128,2022
1172,Elizabeth Kreiselmaier,House,0,WA-06,WA-06-kreiselmaier_elizabeth-,kreiselmaier,1,R,NA,NA,elizabeth,WA,WA-06-kreiselmaier_elizabeth-,1.522,1.46,1.524,WA06,NA,2438,1.06,1.24,1,0.25,0,0,0,NA,0.991787533,0.5,1,0.0456,695,1.24,0.0232,2653,0,NA,NA,1,1,1,1.24,0.86,0.462,2022
1173,Cliff Moon,House,0,WA-07,WA-07-moon_cliff-,moon,1,R,NA,NA,clifford,WA,WA-07-moon_clifford-,0.958,NA,0.958,WA07,14.25442853,2440,0.94,NA,0.94,0,0,0,0,NA,0.991787533,0.5,0.94,0.0506,761,NA,NA,NA,0,NA,NA,1,1,0.94,NA,0.83,0.018,2022
1174,Pramila Jayapal,House,1,WA-07,WA-07-jayapal_pramila-,jayapal,1,D,-0.684,-2.279618044,pramila,WA,WA-07-jayapal_pramila-,-1.057,-1.543,-1.073,WA07,85.74557147,178,-1.64,-1.83,-1.4,0.56,1,0,0,-1.56,-1.555959728,0.5,-1.4,0.029,2454,-1.83,0.0066,35363,0,NA,NA,1,0,-1.4,-1.83,0.05,0.583,2022
1175,Kim Schrier,House,1,WA-08,WA-08-schrier_kim-,schrier,1,D,-0.328,-0.746296399,kim,WA,WA-08-schrier_kim-,-1.027,-0.816,-1.02,WA08,53.43708113,103,-0.4,-0.32,-0.5,0.53,0,0,1,-0.49,-0.488963957,0.5,-0.5,0.0356,1597,-0.32,0.0117,20158,0,NA,NA,1,0,-0.5,-0.32,0.34,-0.627,2022
1176,Matt Larkin,House,0,WA-08,WA-08-larkin_matt-,larkin,1,R,NA,NA,matt,WA,WA-08-larkin_matt-,1.374,0.913,1.374,WA08,NA,2443,0.84,0.92,0.82,0.25,0,0,0,NA,0.991787533,0.5,0.82,0.0705,343,0.92,0.0341,1265,0,NA,NA,1,1,0.82,0.92,0.8,0.534,2022
1177,Adam Smith,House,1,WA-09,WA-09-smith_adam-,smith,1,D,-0.286,-1.487226516,d adam,WA,WA-09-smith_d adam-,-0.573,-0.93,-0.551,WA09,71.74707679,114,-1.03,-0.94,-1.11,0.45,0,0,0,-1.12,-1.121220039,0.5,-1.11,0.0259,3877,-0.94,0.0108,35993,0,NA,NA,1,0,-1.11,-0.94,0.15,0.457,2022
1178,Doug Basler,House,0,WA-09,WA-09-besler_doug-,basler,1,R,NA,NA,douglas,WA,WA-09-basler_douglas-,1.532,1.322,1.58,WA09,28.25292321,2445,0.97,NA,0.97,0,0,0,0,NA,0.991787533,0.5,0.97,0.0491,588,NA,NA,NA,0,NA,NA,1,1,0.97,NA,0.83,0.562,2022
1179,Keith Swank,House,0,WA-10,WA-10-swank_keith-,swank,1,R,NA,NA,keith,WA,WA-10-swank_keith-,1.579,1.265,1.574,WA10,42.93602074,2449,1.17,1.51,0.96,0.38,0,0,0,NA,0.991787533,0.5,0.96,0.0303,1629,1.51,0.01,11036,0,NA,NA,1,1,0.96,1.51,0.88,0.409,2022
1180,Marilyn Strickland,House,1,WA-10,WA-10-strickland_marilyn-,strickland,1,D,-0.402,NA,marilyn,WA,WA-10-strickland_marilyn-,-0.745,-1.198,-0.745,WA10,57.06397926,82,-0.91,-0.8,-1.04,0.54,0,0,0,-0.98,-0.975628059,0.5,-1.04,0.041,1492,-0.8,0.0142,19405,0,NA,NA,1,0,-1.04,-0.8,0.18,0.165,2022
1181,Ann Roe,House,0,WI-01,WI-01-roe_ann-,roe,1,D,NA,NA,ann,WI,WI-01-roe_ann-,-0.985,-1.096,-0.985,WI01,45.51242314,1230,-0.77,NA,-0.77,0,0,0,0,NA,-0.940019876,0.5,-0.77,0.0604,806,NA,NA,NA,0,NA,NA,1,0,-0.77,NA,0.22,-0.215,2022
1182,Bryan Steil,House,1,WI-01,WI-01-steil_bryan-,steil,1,R,0.423,1.552461022,bryan,WI,WI-01-steil_bryan-,1.27,1.103,1.25,WI01,54.48757686,27,0.77,0.77,0.77,0.65,0,0,0,0.85,0.845798881,0.5,0.77,0.0444,664,0.77,0.0108,13749,0,NA,NA,1,1,0.77,0.77,0.78,0.5,2022
1183,Erik Olsen,House,0,WI-02,WI-02-olsen_erik-,olsen,1,R,NA,NA,erik,WI,WI-02-olsen_erik-,1.452,1.719,1.545,WI02,NA,2455,NA,NA,NA,NA,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,2022
1184,Mark Pocan,House,1,WI-02,WI-02-pocan_mark-,pocan,1,D,-0.536,-2.219196069,mark,WI,WI-02-pocan_mark-,-0.898,-1.343,-0.942,WI02,72.50897121,195,-1.37,-1.54,-1.06,0.64,0,0,0,-1.27,-1.272920773,0.5,-1.06,0.0476,1198,-1.54,0.0107,24111,0,NA,NA,1,0,-1.06,-1.54,0.09,0.472,2022
1185,Brad Pfaff,House,0,WI-03,WI-03-pfaff_brad-,pfaff,1,D,NA,NA,brad,WI,WI-03-pfaff_brad-,-0.887,-0.96,-0.894,WI03,NA,1234,-0.77,NA,-0.77,0,0,0,0,NA,-0.940019876,0.5,-0.77,0.073,507,NA,NA,NA,0,NA,NA,1,0,-0.77,NA,0.22,-0.117,2022
1186,Derrick Van Orden,House,0,WI-03,WI-03-vanorden_derrick-,vanorden,1,R,NA,NA,derrick,WI,WI-03-vanorden_derrick-,1.533,1.131,1.529,WI03,51.85163037,1317,1.24,1.31,0.92,0.81,0,1,0,1.5,1.498417477,0.5,0.92,0.0504,649,1.31,0.0066,30543,0,NA,NA,1,1,0.92,1.31,0.89,0.293,2022
1187,Gwen Moore,House,1,WI-04,WI-04-moore_gwen-,moore,1,D,-0.527,-1.887061486,gwen,WI,WI-04-moore_gwen-,-0.7,-1.374,-0.777,WI04,76.90042666,198,-1.15,-1.23,-1.03,0.59,0,0,0,-0.8,-0.796437929,0.5,-1.03,0.0467,1343,-1.23,0.0128,21316,0,NA,NA,1,0,-1.03,-1.23,0.13,0.45,2022
1188,Tim Rogers,House,0,WI-04,WI-04-rogers_tim-,rogers,1,R,NA,NA,tim,WI,WI-04-rogers_tim-,1.511,NA,1.483,WI04,23.09957334,2457,0.81,NA,0.81,0,0,0,0,NA,0.991787533,0.5,0.81,0.0607,479,NA,NA,NA,0,NA,NA,1,1,0.81,NA,0.79,0.701,2022
1189,Mike Van Someren,House,0,WI-05,WI-05-vansomeren_mike-,vansomeren,1,D,NA,NA,mike,WI,WI-05-vansomeren_mike-,-1.062,-1.153,-1.062,WI05,35.57313611,1235,-1.14,-1.1,-1.16,0.3,0,0,0,NA,-0.940019876,0.5,-1.16,0.0382,2217,-1.1,0.0199,10520,0,NA,NA,1,0,-1.16,-1.1,0.13,0.078,2022
1190,Scott Fitzgerald,House,1,WI-05,WI-05-fitzgerald_scott-,fitzgerald,1,R,0.643,NA,scott,WI,WI-05-fitzgerald_scott-,1.326,1.429,1.477,WI05,64.42686389,431,0.95,1.01,0.86,0.62,0,0,0,1.08,1.077931548,0.5,0.86,0.0564,469,1.01,0.0134,8665,0,NA,NA,1,1,0.86,1.01,0.83,0.376,2022
1191,Glenn Grothman,House,1,WI-06,WI-06-grothman_glenn-,grothman,1,R,0.6,2.19046282,glenn,WI,WI-06-grothman_glenn-,1.41,1.487,1.415,WI06,100,414,0.77,0.73,0.85,0.64,0,0,0,1.04,1.035170267,0.5,0.85,0.0412,883,0.73,0.0098,17430,0,NA,NA,1,1,0.85,0.73,0.78,0.64,2022
1192,Richard Ausman,House,0,WI-07,WI-07-ausman_richard-,ausman,1,D,NA,NA,richard,WI,WI-07-ausman_richard-,-1.103,-1.151,-1.103,WI07,38.11789968,1236,-0.85,NA,-0.85,0,0,0,0,NA,-0.940019876,0.5,-0.85,0.0352,2614,NA,NA,NA,0,NA,NA,1,0,-0.85,NA,0.2,-0.253,2022
1193,Tom Tiffany,House,1,WI-07,WI-07-tiffany_tom-,tiffany,1,R,0.632,2.2002375,tom,WI,WI-07-tiffany_tom-,1.443,1.482,1.522,WI07,61.88210032,428,1.19,1.3,1.08,0.49,0,0,0,1.14,1.141055344,0.5,1.08,0.0414,840,1.3,0.0123,9142,0,NA,NA,1,1,1.08,1.3,0.88,0.253,2022
1194,Mike Gallagher,House,1,WI-08,WI-08-gallagher_mike-,gallagher,1,R,0.441,1.518440569,michael,WI,WI-08-gallagher_michael-,1.048,0.981,0.963,WI08,100,29,0.81,0.88,0.73,0.55,0,0,0,0.85,0.849871384,0.5,0.73,0.042,941,0.88,0.0113,12614,0,NA,NA,1,1,0.73,0.88,0.79,0.238,2022
1195,Carol Miller,House,1,WV-01,WV-01-miller_carol-,miller,1,R,0.477,1.799035017,carol,WV,WV-01-miller_carol-,1.043,1.012,1.139,WV01,69.84036987,151,0.67,0.67,NA,1,0,0,0,0.97,0.971028346,0.5,NA,NA,NA,0.67,0.0135,8166,0,NA,NA,1,1,NA,0.67,0.75,0.373,2022
1196,Lacy Watson,House,0,WV-01,WV-01-watson_lacy-,watson,1,D,NA,NA,eugene,WV,WV-01-watson_eugene-,-1.006,-1.137,-1.047,WV01,NA,1244,-1.25,-1.25,NA,1,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,-1.25,0.0507,1713,0,NA,NA,1,0,NA,-1.25,0.11,0.244,2022
1197,Alex Mooney,House,1,WV-02,WV-02-mooney_alex-,mooney,1,R,0.561,2.066353628,alexander,WV,WV-02-mooney_alexander-,1.263,1.457,1.25,WV02,65.56863354,402,0.9,1.06,0.79,0.41,0,0,0,1.07,1.07284092,0.5,0.79,0.0378,995,1.06,0.0141,7801,0,NA,NA,1,1,0.79,1.06,0.82,0.363,2022
1198,Barry Wendell,House,0,WV-02,WV-02-wendell_barry-,wendell,1,D,NA,NA,barry,WV,WV-02-wendell_barry-,-1.028,-1.091,-1.043,WV02,34.43136646,1246,-1.18,-1.12,-1.23,0.49,0,0,0,NA,-0.940019876,0.5,-1.23,0.0918,398,-1.12,0.0334,4232,0,NA,NA,1,0,-1.23,-1.12,0.12,0.152,2022
1199,Harriet Hageman,House,0,WY-00,WY-00-hageman_harriet-,hageman,1,R,NA,NA,harriet,WY,WY-00-hageman_harriet-,1.555,1.599,1.547,WY01,NA,1318,1.23,1.33,1.19,0.28,0,1,0,1.5,1.498417477,0.5,1.19,0.0351,1068,1.33,0.0161,4730,0,NA,NA,1,1,1.19,1.33,0.89,0.325,2022
1200,Lynnette Grey Bull,House,0,WY-00,WY-00-greybull_lynnette-,greybull,1,D,NA,NA,lynnette,WY,WY-00-greybull_lynnette-,-1.039,-1.145,-1.039,WY01,26.32957382,1247,-1.22,NA,-1.22,0,0,0,0,NA,-0.940019876,0.5,-1.22,0.0506,1245,NA,NA,NA,0,NA,NA,1,0,-1.22,NA,0.11,0.181,2022
1201,Marissa Selvig,House,0,WY-00,WY-00-selvig_marissa-,selvig,1,CP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488,0.46,0.76,0.13,0.53,0,0,0,NA,0,0.5,0.13,0.0365,1117,0.76,0.0325,14056,0,NA,NA,1,0,0.13,0.76,0.68,NA,2022
1202,Adam Wool,House,0,AK-00,AK-00-wool_adam-,wool,0,D,NA,NA,adam,AK,AK-00-wool_adam-,-0.534,-0.635,-0.361,AK01,NA,542,-0.94,-1.16,-0.93,0.05,0,0,0,NA,-0.940019876,0.5,-0.93,0.0611,877,-1.16,0.0994,560,0,NA,NA,1,0,-0.93,-1.16,0.17,0.406,2022
1203,Al Gross,House,0,AK-00,AK-00-gross_al-,gross,0,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1259,0.06,0.11,0.06,0.02,0,0,0,NA,0,0.5,0.06,0.0257,2428,0.11,0.1332,675,0,NA,NA,1,0,0.06,0.11,0.52,NA,2022
1204,Andrew Halcro,House,0,AK-00,AK-00-halcro_andrew-,halcro,0,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1260,0.26,0.43,-0.01,0.62,0,0,0,NA,0,0.5,-0.01,0.0861,365,0.43,0.0632,6553,0,NA,NA,1,0,-0.01,0.43,0.6,NA,2022
1205,Anna McCabe,House,0,AK-00,AK-00-mccabe_anna-,mccabe,0,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1262,NA,NA,NA,NA,0,0,0,NA,0,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,NA,NA,NA,NA,2022
1206,Arlene Carle,House,0,AK-00,AK-00-carle_arlene-,carle,0,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255,NA,NA,NA,NA,0,0,0,NA,0,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,NA,NA,NA,NA,2022
1207,Chris Bye,House,0,AK-00,AK-00-bye_chris-,bye,0,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1297,0.28,0.74,0.1,0.27,0,0,0,NA,0,0.5,0.1,0.0292,1831,0.74,0.0436,7761,0,NA,NA,1,0,0.1,0.74,0.61,NA,2022
1208,Christopher Constant,House,0,AK-00,AK-00-constant_christopher-,constant,0,D,NA,NA,christopher,AK,AK-00-constant_christopher-,-0.917,-0.968,-0.917,AK01,NA,537,-1.28,-1.4,-1.23,0.3,0,0,0,NA,-0.940019876,0.5,-1.23,0.0331,2570,-1.4,0.0182,12228,0,NA,NA,1,0,-1.23,-1.4,0.1,0.363,2022
1209,Emil Notti,House,0,AK-00,AK-00-notti_emil-,notti,0,D,NA,NA,emil,AK,AK-00-notti_emil-,-1.1,NA,-1.1,AK01,NA,539,NA,NA,NA,NA,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,NA,NA,NA,NA,2022
1210,Ernest Thomas,House,0,AK-00,AK-00-thomas_ernest-,thomas,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,NA,NA,NA,NA,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,NA,NA,NA,NA,2022
1211,Gregg Brelsford,House,0,AK-00,AK-00-brelsford_gregg-,brelsford,0,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1254,-0.01,NA,-0.01,0,0,0,0,NA,0,0.5,-0.01,0.0876,281,NA,NA,NA,0,NA,NA,1,0,-0.01,NA,0.5,NA,2022
1212,J.R. Myers,House,0,AK-00,AK-00-myers_jr-,myers,0,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1298,0.09,NA,0.09,0,0,0,0,NA,0,0.5,0.09,0.0424,832,NA,NA,NA,0,NA,NA,1,0,0.09,NA,0.54,NA,2022
1213,Jay Armstrong,House,0,AK-00,AK-00-armstrong_jay-,armstrong,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1343,1.24,NA,1.24,0,0,0,0,NA,0.991787533,0.5,1.24,0.0504,470,NA,NA,NA,0,NA,NA,1,1,1.24,NA,0.89,NA,2022
